"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-1.1954700893836,-0.72438037616732,0.170411190335683,0.72631959560328,0.811249115649214,0.309291521790793,0.74574369022645,1.962857736418,-1.18494435091168,-0.700895141532349,-0.383928726266722,-0.344274535111479,-1.38815944172884,-0.851794531122064,-0.875912900530836,0.696798577013324,-0.498867481576153,-0.300787013311419,-0.639077955010359,-1.1926969688932,0.676602242327083,1.50376472085025,0.371004560688723,1.15799609752065,-0.394010821462223,-0.859485270553888,2.10675873082397,0.457251337748365,-0.0634608160789574,-0.326185935362388,1.42069731654813,1.50530938742857,-0.463950491973892,1.39186319528303,-0.733876618131112,-1.36318527214239,-0.719660053812327,-0.323952425923204,1.16651355333529,-0.202081613648839,-0.65606166120836,1.54015043443025,-0.247251159852146,0.715578163072134,-1.48333966773444,-0.788629706878693,0.714516188112681,0.156273439947563,2.29723298392749,0.541338363425849,1.4461062706242,2.51081024147149,-1.34941321859033,-0.219607801390627,0.183166558408269,0.663171289160072,1.1140238925143,-0.448328933669699,-0.539980525035236,0.244402327662984,-0.108210535908797,-0.033406730840699,1.09468574207939,-0.696062675099851,0.262711653047747,-0.165863616966046,0.832440422945608,-0.563776744311146,-0.0648868687019867,-1.68034622113763,-0.257865969128089,2.32162372510862,0.100529566985508,-0.338793809165954,2.17364622698488,-0.20374845494833,-1.54645460764333,-0.0494223471969042,-1.44509515847,0.717052238750752,1.34962318816396,-0.111214785471713,-0.0498284205374891,-0.41626020345304,-1.45891829505202,1.02856977134433,-0.359364143621756,0.567013330184013,-0.784916030855911,-1.70373107332583,-0.871859535362859,-1.236148078989,0.644582276923802,-2.61302256343773,-1.42516230649347,-0.452699759328144,0.245788552045142,0.375992871705602,-1.72617032589077,-2.09632685287918
"2",-1.25898372797909,-0.718923240890083,0.189311728835138,0.648587950813632,0.745322661952345,0.17535861818755,0.688101193867518,1.94112532790874,-1.22254234536713,-0.698267524553025,-0.344312011643127,-0.25340088027688,-1.2856883221477,-0.989354541491897,-0.932788550522258,0.671511374943451,-0.436467956418313,-0.444915492006992,-0.715863754952868,-1.311892731059,0.575741243280107,1.35155940398886,0.368217249281182,1.09671643877274,-0.203296454996143,-0.907307487391021,2.04037877568335,0.522232922809801,-0.0122293701558608,-0.261359767138613,1.48975601627536,1.51901995537648,-0.436128874200668,1.37490963194355,-0.721638101331778,-1.3694318238512,-0.617093350034871,-0.258279422664196,1.34643182045987,-0.267345907971959,-0.722253058037535,1.5048213019638,-0.42428621670543,0.621195969106405,-1.4322830537538,-0.789142278711483,0.690259203807081,0.117026798419411,2.08613936697539,0.464114719680029,1.49703561839568,2.5906913915464,-1.20642835124144,-0.330281910323132,0.0992178781538949,0.79238101393561,1.09303217066726,-0.364591512895243,-0.457965015791813,0.361019741616082,0.0845520493563457,-0.0350854760358764,1.15638767872014,-0.817621202156836,0.250734435907746,-0.0984666011849882,0.786352519675087,-0.563135686559575,-0.174822346028861,-1.53602173561137,-0.301693691562,2.3385237098994,0.0148289473811618,-0.382334824829096,1.96355045481525,-0.0513271745053834,-1.53857124605744,-0.0694503519765448,-1.42380835055752,0.878577608965061,1.36033623552832,-0.0556166919591583,-0.0111720160311915,-0.480591186182799,-1.3157805664271,1.02427378444763,-0.370575115023441,0.597233692684312,-0.862425741287423,-1.86674431320622,-0.89097191540099,-1.20660913225876,0.769581329939443,-2.48283409051004,-1.41138683961257,-0.548034625321345,0.368495142194479,0.398142137457608,-1.75988942395703,-2.13643860940114
"3",-1.31456107341035,-0.700574701401093,0.204339285375284,0.540419295247616,0.657490051919767,0.032378835571009,0.660662089844257,1.90825208455485,-1.24798332082978,-0.680947560940889,-0.332698902390133,-0.16999658914602,-1.17528604274911,-1.10810715831217,-0.981468200165215,0.656125643072767,-0.396935450749431,-0.573108477290436,-0.76946727452579,-1.40595399970981,0.48581132157387,1.19119620274686,0.346519571069784,1.03753702843724,-0.000782167090827035,-0.939655023277773,1.97030388903909,0.563549236720918,0.046002232354086,-0.214005229662336,1.53679845288962,1.51836207068834,-0.388808907904947,1.35149160824376,-0.699736434531778,-1.36126301129229,-0.526692963843778,-0.193803543486487,1.51253574796299,-0.31071430460949,-0.772884127321111,1.43018231954844,-0.59193995784085,0.532745030527814,-1.38874227971581,-0.765962072730877,0.679868781311752,0.0950326999804267,1.85593722941149,0.389288598255685,1.53121008576543,2.63024359340971,-1.04712763841759,-0.44771645015981,0.0298139006045001,0.901222303761176,1.08494888854326,-0.271827166420343,-0.362208428698474,0.489695852465573,0.295989395431062,-0.0369799436291121,1.17825347079493,-0.941589424182928,0.218227173380896,-0.0146399164459699,0.730617833830283,-0.531387080652226,-0.269661861309433,-1.40651248210515,-0.32777239816796,2.31313511678444,-0.0602590144082653,-0.44600349304708,1.74207871401056,0.111847248782354,-1.49644596229971,-0.105264624092785,-1.38954481426659,1.05385176535588,1.37194018753985,-0.0107473229122528,0.0470840710084256,-0.538917506189594,-1.18202251405862,0.988069151411406,-0.39945199296687,0.619802580451448,-0.927421217881023,-2.01161687740519,-0.890742117640931,-1.15572204091448,0.922801696897636,-2.31868086182428,-1.37627552103485,-0.608104733110209,0.491665620846588,0.392042001270937,-1.75402316965945,-2.15295396758671
"4",-1.35934647473858,-0.670812238364185,0.212480823658015,0.403487984624676,0.553609975641655,-0.115987263828704,0.662372558026474,1.86881854082128,-1.25676421799544,-0.647619655556014,-0.347960728743727,-0.0938752621840309,-1.06191140448506,-1.20728716855795,-1.01717906233385,0.648444938516504,-0.378420496403112,-0.68349577837316,-0.795497833006084,-1.47362635820205,0.40816484215994,1.02680079398907,0.308198371167769,0.984335549414587,0.206685753461366,-0.955633879147537,1.89903939246113,0.583839913370945,0.109737540068732,-0.18346080352708,1.5589200959356,1.50310804247596,-0.32829363984121,1.32513493226047,-0.671587151050428,-1.33311302394467,-0.452257768424217,-0.132002458812202,1.65482861566066,-0.326421002853352,-0.806059759001766,1.32481237309153,-0.739575307504278,0.448987683917716,-1.35716968903399,-0.723499270331516,0.681266372620438,0.085013368698722,1.60967540531473,0.320934070716349,1.54997277438135,2.62551714115787,-0.875475871398321,-0.568793895224668,-0.0304570425344362,0.983609137153785,1.08422620647485,-0.169829326976611,-0.251901597329827,0.627080872523756,0.519506556526313,-0.0373180462589974,1.15891541008566,-1.06586148625013,0.172203951910954,0.0779070719436721,0.671230002198497,-0.470861848903598,-0.346492619447431,-1.29649326913072,-0.336166892014359,2.25259224450312,-0.125542562202742,-0.526494503759218,1.51233465084831,0.276648027767746,-1.41992620085212,-0.155672847362235,-1.34664495941527,1.24122964395458,1.38569525180868,0.0242499563677729,0.122050979001081,-0.590304752085027,-1.06176432561411,0.923462247784277,-0.44755231434135,0.634147403484834,-0.9734778607492,-2.13928927512972,-0.868654862239112,-1.08486348972528,1.1030355053298,-2.12972998790417,-1.32881365930584,-0.628474981082854,0.60835432459575,0.357780118705923,-1.71119585212587,-2.13747491293006
"5",-1.39115301934529,-0.631600491511785,0.210556936885456,0.241171899505912,0.441470197048343,-0.265242324358289,0.68902985465255,1.82696298847246,-1.24471861975867,-0.597887460391405,-0.386214572354609,-0.0240491716225633,-0.950133379770717,-1.28748694588816,-1.0363427979536,0.645759864744609,-0.376404022016688,-0.775184843053674,-0.790980857304865,-1.51438494000326,0.343184459664381,0.863556470218497,0.255044558835838,0.940670673927488,0.412271284484662,-0.954499185468786,1.82867218515142,0.588117556193114,0.177400360628945,-0.1682689434602,1.55523581685779,1.47268741258928,-0.261859714558878,1.29777988313409,-0.639673640156023,-1.28164079875031,-0.397331994815638,-0.0734381159462506,1.76452709878175,-0.311534418363682,-0.822694921987552,1.19867814650374,-0.858565651564873,0.369071517851008,-1.34017792974706,-0.667410272331373,0.691090826223642,0.0806275551274209,1.35070407624836,0.262595244207537,1.55525620177891,2.57581900540536,-0.69612438349765,-0.687782188199965,-0.0880570932850169,1.033777122982,1.0848736009437,-0.0591854380101739,-0.128065267009922,0.77016561932501,0.748366810984124,-0.0341552744108822,1.09901824731142,-1.18766931164407,0.119964605540835,0.170599255680398,0.613794910469857,-0.384716935596551,-0.40408509269897,-1.21057769221321,-0.328525838542143,2.16676941259217,-0.180521424691007,-0.620540623240937,1.27802592354491,0.432694061687354,-1.31216559427182,-0.21981605896361,-1.29990313623515,1.43876739773052,1.40241890357543,0.051432185053888,0.210178763077878,-0.634509881696372,-0.957451597834326,0.836499815336832,-0.51351614574153,0.639150465879979,-0.995994748034394,-2.2506022110488,-0.822930003901539,-0.997012754312184,1.30448033467322,-1.92605786850889,-1.27936508134666,-0.606447196022018,0.712740793442678,0.297674128516121,-1.63617672396535,-2.08304186991707
"6",-1.40897386344491,-0.584948164498725,0.195217434674784,0.0581830946842204,0.329742988239681,-0.410428170942008,0.733886081652226,1.78575246113948,-1.2088654581136,-0.532098655625641,-0.442042161263875,0.0408150394131902,-0.843995860265935,-1.35021213529815,-1.03679412168788,0.645524129490944,-0.384168717310548,-0.848669919732445,-0.754812685876199,-1.5284749339115,0.290552331608352,0.707553098800282,0.18831416572621,0.909574519184491,0.609908746448186,-0.935385953030769,1.76090347482485,0.582893165748786,0.247011613448398,-0.166600435389201,1.52731781618562,1.42628897871938,-0.197404281130747,1.2697776087466,-0.605300005477178,-1.20600813872071,-0.36473714882632,-0.0177215758090181,1.83527215111583,-0.265866249009666,-0.826137634086194,1.0622543190635,-0.943578351692081,0.292672900383903,-1.33836806349196,-0.604314704588245,0.704876661301797,0.0756424037078544,1.08297218443218,0.216900934514708,1.54891573873607,2.48382116872365,-0.51429905739804,-0.796778415146726,-0.149759229493768,1.04695221664518,1.08137839130254,0.0586611479198238,0.00640581297093108,0.916724642762968,0.975502507848233,-0.0250746369740676,1.0013773283106,-1.30344802876743,0.068306439063627,0.254874260648367,0.562464332473735,-0.276559534285353,-0.442869761664215,-1.15242602484526,-0.308136938216757,2.0671804633025,-0.223677328711603,-0.72465717236662,1.04354262800895,0.569418750838461,-1.17948011516556,-0.296649804189361,-1.25418330268722,1.64382749925359,1.42240723605972,0.0735676008069422,0.307263655241224,-0.67182448582461,-0.869875069624958,0.734716231725896,-0.592652896759041,0.633521500512616,-0.99277092670664,-2.34578230908785,-0.752765403521582,-0.896506108959975,1.51724916233695,-1.71749488471752,-1.23828877320636,-0.541721322991178,0.800509767989624,0.215874088609348,-1.53554876970388,-1.98494723249595
"7",-1.41323543067608,-0.532644373995601,0.162935700028321,-0.139935164203628,0.226829209645054,-0.546617537604406,0.788595779851129,1.7468437353062,-1.14827877632275,-0.451257672206689,-0.509750006108976,0.101857058404773,-0.746832516199785,-1.39749653842298,-1.01785471613688,0.64582960629745,-0.393546981367979,-0.906131656583061,-0.68809663679998,-1.51687962054434,0.249537840744188,0.565329924870965,0.109042031441251,0.893226247971074,0.79485165033613,-0.89730035224416,1.69708929845088,0.575056214075727,0.315872321826233,-0.176613718176563,1.47923136353317,1.36327467327902,-0.143011310146735,1.2404318944924,-0.568599828947134,-1.10784321912853,-0.356294338612317,0.0362947393078917,1.86407732700339,-0.191612565083219,-0.821228214908946,0.92574673498195,-0.993318244689384,0.219886800225419,-1.35050653873423,-0.541528052466308,0.717240055672401,0.0649086883708288,0.811143543507705,0.185324881812724,1.53241055732036,2.35519963882406,-0.335663738037038,-0.886712680832058,-0.222015479556568,1.02006105410199,1.06963608295444,0.181489979573185,0.147058081828191,1.06555216398945,1.19346919535362,-0.00710462076241875,0.870984844695176,-1.40891903832926,0.0229522508627724,0.323123542114053,0.519373482763273,-0.150071970671956,-0.464651824243233,-1.12398122791684,-0.279631001349431,1.96558378962555,-0.253112909497931,-0.834764228766814,0.813899120601724,0.677092462338495,-1.03066647958465,-0.384211732280893,-1.21394208343417,1.85263001812678,1.44528674156471,0.0934901512691444,0.408632240531662,-0.702911924516714,-0.798397734567219,0.626044844545176,-0.677128985350805,0.616163275325597,-0.964364739565985,-2.42416239965068,-0.658686487285049,-0.788548904176242,1.72851535065492,-1.51271362327696,-1.21441676804047,-0.436751448215175,0.868828887563133,0.117678683643208,-1.41725004270433,-1.84136597515661
"8",-1.40572115489737,-0.476201272920744,0.11015421228717,-0.347313110802502,0.139813337169094,-0.669410514742843,0.844357949684921,1.71048591464757,-1.06475882099694,-0.357021269924219,-0.584334772825488,0.159512529183624,-0.661036073619906,-1.43162127405429,-0.980403425814003,0.645616863446344,-0.395899336968494,-0.951427879478822,-0.594255440862398,-1.48118273131604,0.219266486096734,0.443166457373621,0.0185558889941982,0.892556493582825,0.963868480900811,-0.839398321880575,1.63821267053186,0.570718545243417,0.380416616869407,-0.196613768492856,1.41718301026183,1.28381863756479,-0.106362559706756,1.2089175559808,-0.528809561552724,-0.990903256000791,-0.372708436860255,0.0901158383900272,1.85185825261559,-0.0928075481413429,-0.813030327740158,0.79839947551915,-1.01054111988101,0.15091638177915,-1.37395626927373,-0.486776720823651,0.722160493479891,0.044970092484699,0.540489153278557,0.168145606230684,1.5068952683806,2.19786096951706,-0.166101486050465,-0.948707649933864,-0.310444718109472,0.952363444068124,1.04766943305255,0.306475698388498,0.288502398085938,1.21639100406377,1.39466912016063,0.0230490011690437,0.714791239154717,-1.49942866887443,-0.0117541745570919,0.369590455657946,0.484625162470665,-0.00868302778179592,-0.472107244080406,-1.12503336756298,-0.248379506665998,1.87254293131124,-0.267326920066863,-0.945873871357556,0.594489708552017,0.747681948089935,-0.875926762302843,-0.478974549918677,-1.18273817962525,2.05996034121507,1.4698364444994,0.113444438201323,0.50949818582961,-0.728731131553053,-0.741291616530341,0.517905576398118,-0.756780688250116,0.586386062816973,-0.914113958671269,-2.48418689505149,-0.54293300288818,-0.67856015384374,1.92410627440706,-1.31868911434661,-1.21368344777172,-0.296735969219694,0.916068073740658,0.00875573034478077,-1.28995878783638,-1.65376942478469
"9",-1.38918895629132,-0.416986036079528,0.0336927788967239,-0.558141610647692,0.0737278292622889,-0.775330517294362,0.89304998222096,1.67579126652544,-0.963092338793553,-0.251727327617183,-0.661970502976801,0.213159743915749,-0.587837195404427,-1.45493031448131,-0.927038711770486,0.644634949406125,-0.383225478250591,-0.989659048487111,-0.478851619978557,-1.42334335909425,0.198947172434063,0.346276884493769,-0.0810134479925613,0.906888535751629,1.11505519450273,-0.761475837786848,1.58478414383367,0.574249409250596,0.436353717604971,-0.224957178087344,1.34888578854894,1.18959458232026,-0.0939639121296208,1.17528917765556,-0.484745303680977,-0.860505265389005,-0.413524976392235,0.145081740125354,1.80344133526012,0.0253100725045164,-0.805566155487197,0.687865312653357,-1.00131767366677,0.0856827710594744,-1.40519372066502,-0.447830001211734,0.713447499447229,0.0142422219063792,0.276600893721307,0.164615520051973,1.4736247458435,2.02088911609423,-0.0113647092743966,-0.975488495618265,-0.419403660072851,0.845865514333961,1.01592870881253,0.430381962795775,0.425212474845895,1.36953478620983,1.57184109082493,0.0684589669762492,0.541228938610489,-1.57052442800126,-0.0329144079017953,0.391071216042822,0.456730877314065,0.144668613004199,-0.468171676405284,-1.15319632219644,-0.219707619760709,1.79619396592035,-0.265886993003938,-1.05199903065049,0.390654090406801,0.775494259727715,-0.725611325537631,-0.575575458231345,-1.16281645355444,2.25922097472383,1.49386187019371,0.134585819578112,0.60542505826465,-0.750576948422768,-0.696086422065702,0.41658584684822,-0.82043457159112,0.543901867123386,-0.847751107042731,-2.5236909462263,-0.409740256306195,-0.571444154669207,2.09026218356828,-1.14053479328179,-1.23821613629329,-0.129260122312825,0.941482475789392,-0.105530533011381,-1.16234144173172,-1.42709242242977
"10",-1.36681025963243,-0.356491472404703,-0.0685723385633325,-0.766869415582985,0.0312350149224826,-0.862057035226032,0.928161297564358,1.64113135743876,-0.850755993696184,-0.138381855814653,-0.74002379784448,0.261030342724478,-0.52718473181264,-1.46970008109586,-0.862322396644417,0.643235448967697,-0.34925598368519,-1.02631771868228,-0.349106355694963,-1.34544923068033,0.188040456938479,0.278107816767,-0.186424585381433,0.933755596492881,1.24735670897881,-0.664517229597539,1.5367284319131,0.587684321729371,0.479129195603771,-0.259773806646875,1.28278545892882,1.0842911037519,-0.110250415985273,1.14125996675731,-0.43536164667349,-0.722848590184932,-0.477083900489333,0.201865893387331,1.72702887322782,0.15691934126429,-0.800878959677332,0.599658604488348,-0.973725095852566,0.0235081665056342,-1.4402562629026,-0.431985382534669,0.685417982301321,-0.0271863118937655,0.0250246059046388,0.173295828310713,1.43446714070353,1.83339550026966,0.123412690307073,-0.96253359367366,-0.551594384801624,0.705372802116167,0.977068877155023,0.549722397574455,0.552305180101109,1.52517693603238,1.71870672049728,0.131223106787508,0.359512967090956,-1.61868701689675,-0.0389785572201193,0.387270596030271,0.433313613373091,0.307639931362141,-0.455478223711166,-1.20424435972136,-0.1981032002292,1.74143699173714,-0.249807066129352,-1.14634604790749,0.207131046205644,0.757603856310824,-0.589012198651433,-0.667098966871443,-1.15483239522594,2.4429110841458,1.51421493214418,0.156775246681058,0.692797632854057,-0.770203660356528,-0.659878495441777,0.32691303462664,-0.857494005146601,0.488642517365854,-0.772653449057813,-2.54037368034679,-0.265349380884334,-0.470906161583954,2.21525213456696,-0.981616957128023,-1.28609969583891,0.0563403780617564,0.945054097042832,-0.220542003191419,-1.04224103787377,-1.16961294429636
